"Time","ICE","Coolant","Cat","HC'","CO'","NOx'","HC","CO","NOx"
"0","25.0","25.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","25.893808766567133","25.0","25.391177171040226","0.0026940997652170596","0.02033667573439387","0.05912162161044762","0.0","0.0","0.0"
"2","26.7717461825211","25.008963562770077","25.78217112561589","0.0026940997652170596","0.02033667573439387","0.06123535855801094","0.0005986888367149021","0.004179727401456359","0.012151064662244684"
"3","27.80176487467179","25.02663190521963","26.25741185538152","0.0032196454123948844","0.02903496412522432","0.07204112074463544","0.0010643357097153815","0.007429579378092843","0.022033216530271835"
"4","31.307114544748856","25.054429055160654","27.90316464314583","0.06493593510376944","0.7148055910734284","0.11946659839505616","0.0015432934214219378","0.011743165652763704","0.03193575309587769"
"5","37.28283818474381","25.1169214034187","30.895145246574884","0.15439093626995593","2.613014930473076","0.08634729524811428","0.01563054712861027","0.15590669602911597","0.04935551312929488"
"6","44.801169527804575","25.238056540317984","33.934162924788154","0.21442600221605","5.373450683626178","0.05708422758582474","0.04646618916002041","0.6571085754403252","0.05605764911168182"
"7","54.52429496977493","25.4319206642852","38.30306290149963","0.19817100074461616","10.209759401435333","0.02136115630497346","0.08379059206136032","1.611510091628761","0.05524874585337196"
"8","56.954347051273714","25.718438970977502","40.04694558478934","0.008672290983331504","0.2709241542479396","0.23898607238592295","0.1092084606576394","3.3400289892957775","0.0472732300702099"
"9","60.520121474665075","26.025590990321064","42.03045966844593","0.08211861821999117","1.076236644387671","0.22847821658495998","0.08686708961890431","2.651547931459805","0.08560339425071116"
"10","62.74825822977306","26.364013014346995","43.67942220034348","0.00831118303647873","0.24968370055490113","0.2645434087773109","0.08581187375247917","2.2807016520289976","0.1132093058762427"
"11","66.0716418555682","26.720465334394873","45.57176855671719","0.07845902790930866","0.9883680573957023","0.2564861619962291","0.0685894980378124","1.8237968722630151","0.14201136611160514"
"12","69.47442571718346","27.105162450346597","47.54244868004082","0.08211861821999117","1.076236644387671","0.2650531817072743","0.07078272689814491","1.6191932397241107","0.1627087662783783"
"13","71.56043548835243","27.518458311822826","49.180791896741255","0.00831118303647873","0.24968370055490113","0.3036841459375391","0.07330181385855519","1.4779008000839968","0.18050128573263838"
"14","74.73377459704221","27.947493475702686","51.0609975441439","0.07845902790930866","0.9883680573957023","0.2925063096090444","0.05885945145364931","1.1996708427949418","0.20218633820600707"
"15","77.99066191262034","28.40232922586273","53.01908968826842","0.08211861821999117","1.076236644387671","0.29980221743605656","0.06321491288824027","1.133696112482043","0.21671018498661973"
"16","78.94478072381747","28.883390310430855","53.83002667537016","0.009176266922623957","0.09953006994218963","0.29360428130390614","0.06741573629529603","1.1001282604266567","0.2294360802663584"
"17","79.89114768715461","29.368740391958454","54.64020099171756","0.009176266922623957","0.09953006994218963","0.2971961647546958","0.054473631990257794","0.8756491220565866","0.23812258661688368"
"18","81.93141583819408","29.858259593642856","56.3510696309807","0.008672290983331504","0.2709241542479396","0.35017182000685676","0.04440755086411694","0.7010999355460997","0.24558962433915385"
"19","83.84585057620404","30.362136539683092","57.972722690202374","0.00831118303647873","0.24968370055490113","0.3581356993947966","0.03646638200172018","0.6000209242860152","0.2620616734730835"
"20","86.83595256505316","30.879019019363227","59.83384542113782","0.07845902790930866","0.9883680573957023","0.34272346389044417","0.030209671120555413","0.517121143208441","0.27644733684991485"
"21","88.68400269887115","31.41875190706213","61.44899307046836","0.00831118303647873","0.24968370055490113","0.37957423640665566","0.04093175040694502","0.6025466148956186","0.2844330442506473"
"22","89.41162464447439","31.970439082766063","62.2158612154937","0.006773662665093829","0.08191571684877638","0.32252007298416113","0.03368273543573029","0.5190208747668785","0.29809407400165777"
"23","92.32596765173156","32.523558527289936","64.0679119926391","0.07845902790930866","0.9883680573957023","0.3654738010246063","0.027702941486699963","0.42018227162952154","0.29719271379812895"
"24","93.0429781197845","33.09831963565006","64.82599818018628","0.008522880598455464","0.08890962763346988","0.33906790481259536","0.03898207180283522","0.5268916423984796","0.3050610391772541"
"25","94.82217204577574","33.67417778515937","66.43191094230735","0.00831118303647873","0.24968370055490113","0.4067061663930139","0.032213362646306386","0.4277046379041596","0.3059009693804256"
"26","95.49135827434463","34.26091204852554","67.19441205501658","0.006773662665093829","0.08191571684877638","0.34484295834686707","0.026901767177455797","0.3830214323210348","0.32013580196943786"
"27","96.1094117028054","34.84817995591271","67.908174574388","0.007904449192666037","0.07918128031805742","0.34130661981631705","0.02242885506359758","0.3144046628650129","0.3187316332238243"
"28","98.94813915563509","35.43550517880561","69.74819238201303","0.07845902790930866","0.9883680573957023","0.3928512891800341","0.019201209314501682","0.2604975747014028","0.31691030208425225"
"29","101.87843764950264","36.04328202055143","71.6646087024057","0.08211861821999117","1.076236644387671","0.39694062945410175","0.03236961344668101","0.40236119126125297","0.325770374810027"
"30","103.65654493888798","36.67207156306529","73.34237734350455","0.008672290983331504","0.2709241542479396","0.4383111648090136","0.04342494784074993","0.5302341904680578","0.33342037969218763"
"31","105.32053287069232","37.31108967372177","74.93277754709453","0.00831118303647873","0.24968370055490113","0.4371164537203615","0.035702135205768065","0.46687057367564827","0.34769523004051156"
"32","108.04203549783949","37.95917457784367","76.75816108080579","0.07845902790930866","0.9883680573957023","0.40875423355501284","0.029615256945925993","0.413310117000681","0.3585068298897056"
"33","108.61047450092735","38.62581911322519","77.50538172964906","0.008522880598455464","0.08890962763346988","0.36725085416013636","0.04046942827112214","0.5206232958015293","0.36110643091751493"
"34","109.180400107445","39.29127948088069","78.25197198686078","0.008522880598455464","0.08890962763346988","0.36725085416013636","0.033370195454973994","0.4227481957715676","0.3548456022358663"
"35","109.75177227438388","39.95558111543437","78.99793342726025","0.008522880598455464","0.08890962763346988","0.36725085416013636","0.027848569931303208","0.346639140065056","0.3499571380044159"
"36","110.32455196986263","40.61874882091939","79.74326763847154","0.008522880598455464","0.08890962763346988","0.36725085416013636","0.023553972301781485","0.2874545703433098","0.3461357912679661"
"37","111.94476921033151","41.28080678663025","81.32220338345695","0.00831118303647873","0.24968370055490113","0.4371164537203615","0.020213729701042366","0.24142986958344534","0.3431442132195307"
"38","114.61765067442735","41.95124571328148","83.13447502180401","0.07845902790930866","0.9883680573957023","0.40875423355501284","0.017568719331139338","0.23795198145014038","0.3547630900612659"
"39","115.1509331222282","42.639462578280586","83.87635183305036","0.008522880598455464","0.08890962763346988","0.36725085416013636","0.031099899015176964","0.3838587709714207","0.35800441750260514"
"40","117.92301926445265","43.325969054040115","85.76241795906265","0.08211861821999117","1.076236644387671","0.40116027733452936","0.026082783811461074","0.31636341113016","0.35226064112639066"
"41","119.5643048880101","44.03092128626247","87.41372976492363","0.008672290983331504","0.2709241542479396","0.4383111648090136","0.03853519145780109","0.4622719339055941","0.3544453810374654"
"42","122.28686816062725","44.74394288309446","89.29234723856524","0.08211861821999117","1.076236644387671","0.40116027733452936","0.031898991352363404","0.41376351228027597","0.3635828979453232"
"43","123.78964989711596","45.47460741762956","90.85448573612842","0.00831118303647873","0.24968370055490113","0.4371164537203615","0.04305890843405846","0.5376941456676473","0.3631410923587298"
"44","126.33756106848551","46.21180775251247","92.64754427344837","0.07845902790930866","0.9883680573957023","0.40875423355501284","0.035337191679040744","0.46807143904240567","0.3699997176211697"
