"Time","ICE","Coolant","Cat","HC'","CO'","NOx'","HC","CO","NOx"
"18","166.20642847953144","45.71000721724778","70.66518336940578","0.002027522833310299","0.11059331935314158","0.08580245545871823","0.018815028417143803","3.112974429873243","0.0017750385033182864"
"19","166.19270206870198","48.891965524398074","72.95574529887438","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.015084471620736358","2.4415314664360097","0.018726363555479148"
"20","173.80195673797743","51.98956435227643","75.53775245635302","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.011798711287181327","1.904356017450758","0.03580712812589654"
"21","173.5479419479771","55.18948623182973","77.2462990175942","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.012128719679898944","1.8184549864499209","0.02798791236589595"
"22","172.63034429127737","58.29922123377804","78.42763673627303","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.009952632757786014","1.4329592212571929","0.04130283128208242"
"23","172.0587368452986","61.305046098250784","80.01318732892463","0.0003674153357804748","0.019859040544209974","0.11511018096914785","0.00849142151469819","1.1303539225748214","0.05385626197367324"
"24","179.83793983585116","64.21796705592334","82.55417928470155","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.00668608680827203","0.8826531825753191","0.06505625761757174"
"25","179.77975707071727","67.2425562809039","84.24925961179133","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.008152233974080603","1.0236860383052893","0.0507159114786218"
"26","179.05066120098707","70.18661977289992","85.42132049054726","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.006859810542149526","0.8151457691593003","0.058918931833604186"
"27","178.42625225429555","73.0360306007513","86.59184196624614","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.006085893124758698","0.65000037038476","0.06749595347351788"
"28","177.9012280226474","75.79571155707788","87.76083015629905","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.005483957355676944","0.5216025600372858","0.07415475857805592"
"29","177.4705084089851","78.47035398571927","88.92829115265414","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.0050157850908355795","0.4217738046618699","0.07932227747904654"
"30","177.35900166468207","81.0644254923019","90.49526947539817","0.0003674153357804748","0.019859040544209974","0.11511018096914785","0.004651651107070073","0.34415579372927196","0.08333042239899052"
"31","177.5831993282817","81.61123490979315","91.91417709701403","0.0031029786862867693","0.08301607162550378","0.1031307432842955","0.0036995987134501624","0.2715078033408354","0.0878781695956421"
"32","185.77055861618857","81.10463206822078","94.38537162359592","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.0035670164851916305","0.22771508623497366","0.08900181304518127"
"33","186.2598290720078","81.77870453989743","96.6157092257315","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.0057262903894625145","0.5132986582469787","0.06932362016588733"
"34","186.3946764134629","81.15472037095566","98.19644934496125","0.002287820869470919","0.08638117572796239","0.10058031617871839","0.004520125885079449","0.40582340855766474","0.07494392230927738"
"35","194.2745161414535","81.74756294338863","100.63049958031343","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.004024058103833109","0.3327436409466881","0.07838513421439071"
"36","194.5548385639072","81.37712164278634","102.84551457269856","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.006075631921289982","0.5932792321532313","0.060968507759329854"
"37","194.4590639218227","81.73611994451255","104.4154487754983","0.002287820869470919","0.08638117572796239","0.10058031617871839","0.00477476974384453","0.4655683375301117","0.06794985777701337"
"38","202.09248181384208","81.3925426930096","106.81252397445246","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.004209151589933546","0.37765396649056443","0.07242918212311"
"39","201.9435382183441","81.90029772530488","108.46265988837462","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.006180907150574562","0.6213837924728363","0.05606721033526561"
"40","201.0655748483021","81.41112134893189","109.60376200860702","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.005306694078759163","0.5000256666765168","0.06225348902148624"
"41","200.19595157856838","81.85860882161302","110.74344576471526","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.004858742543207536","0.4034679614010096","0.06917166978760395"
"42","199.58648154601696","81.41037695969425","112.27323342352491","0.0003674153357804748","0.019859040544209974","0.11511018096914785","0.004509607868802899","0.32855030669785207","0.07445589255191333"
"43","199.23239223963196","81.82435764720117","113.65858175858693","0.0031029786862867693","0.08301607162550378","0.1031307432842955","0.0035787820496602906","0.25830774244353694","0.07976797069748963"
"44","206.71535386251355","81.42078382782728","116.00033165718429","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.003451685345999909","0.2161371866521293","0.08151341539761309"
"45","206.44962750524905","81.98229089861542","117.63406882236251","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.005550733495048361","0.4883464227083544","0.0630716450762987"
"46","214.0577241091613","81.43698812516647","120.00087288281412","0.013834858575524493","1.8134323544899256","0.0005702830125453751","0.004810191089050944","0.39651694504498297","0.06711459275499924"
"47","213.9217787746813","82.13785264073408","122.26965730172651","0.0002927222405337896","0.03698217413830721","0.10323004330923909","0.006702708175196901","0.649701896021439","0.05190051630862994"
"48","213.70945994820391","81.45793907999627","124.43317038498355","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.005256399161999505","0.5090513864912983","0.059278817036665536"
"49","220.74377182624931","82.11003526481716","126.7098855050773","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.004137386245857318","0.3999616139809882","0.06521631520899716"
"50","227.927900276404","81.64250310699572","129.02188858735195","0.013834858575524493","1.8134323544899256","0.0005702830125453751","0.006031558433936473","0.6208043671500353","0.050484248643039686"
"51","227.45845026747133","82.26018991824304","131.26884004493843","0.0002927222405337896","0.03698217413830721","0.10323004330923909","0.007604736205939328","0.8142601705489554","0.039061255721748254"
"52","226.91875218001718","81.64655471941518","133.41163370287205","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.00595428987576491","0.6359801115384925","0.04878506669835598"
"53","226.02493066985352","82.23345838470198","134.93062567122615","0.002287820869470919","0.08638117572796239","0.10058031617871839","0.004677198304091616","0.4978633339099923","0.05651992280173453"
"54","232.72101553491046","81.6406522207509","137.1434368117009","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.004108470662047661","0.40117207983131636","0.0616580857985299"
"55","231.82833801049856","82.37002438183447","138.7406486224067","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.005960005533737962","0.6123970684040723","0.047729893867906506"
"56","230.24361627597926","81.6353733922312","139.7510795707513","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.005109967470535948","0.49138960637942003","0.05396305004558827"
"57","228.6756443970453","82.3193165674378","140.7550062046593","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.004670321932258741","0.39551221501514877","0.06072666551889271"
"58","227.16254608381428","81.61506545540107","141.75246782466724","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.004327788825426998","0.32112484563284177","0.06590155626744398"
"59","225.6656067978072","82.26905644294652","142.74350067236372","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.00406066078795383","0.2634007949988666","0.0698457064029927"
"60","224.22147003555773","81.59702826166017","143.72814366579877","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.003852084830979609","0.21859764328983713","0.07283652155747775"
"61","222.79298109722208","82.21945089819616","144.70643279868779","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.003688976614029624","0.18381364364413422","0.0750889667727153"
"62","221.41518913944606","81.58098718049928","145.6784066178394","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.003561177639404082","0.1567988585260456","0.0767696233559324"
"63","226.6755700748887","82.1706949017385","147.02681588353875","0.5997720901672132","1.5932588125621532","0.0017511905769370519","0.0034608008894061043","0.13580872511337738","0.07800757856631367"
"64","225.98252877687082","81.71773747106698","148.45405011709317","0.0036490671646652773","0.1044768518734085","0.09554218080873178","0.12593957895128463","0.3838877982725921","0.06067487057288082"
"65","225.56187645130524","82.1439951125351","150.6553712289749","0.0002927222405337896","0.03698217413830721","0.10323004330923909","0.09845916015459334","0.31547553960690017","0.0631740276179166"
"66","224.8524130387333","81.71887792965492","152.2300859599813","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.07628139683875845","0.24901809917497889","0.0658570361212814"
"67","223.41240178643608","82.11721690998854","153.15336054143762","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.059519469069618657","0.20707807498656702","0.06641450557977555"
"68","222.23939239697688","81.69640264473065","154.61569193466568","0.0003674153357804748","0.019859040544209974","0.11511018096914785","0.04684576971715527","0.17317510399101965","0.06881100461381394"
"69","229.03011209631876","82.07923769655605","156.70728377547243","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.03634592880689392","0.13599920142863003","0.07125505416273482"
"70","228.44794983005278","81.86138956313243","158.79360118294454","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.030746889074282743","0.3754060893724128","0.05433360051411342"
"71","235.0645607049617","82.06116630740485","160.85924194697242","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.023818638726864162","0.29110878828786557","0.05752194407740539"
"72","234.33931789861577","82.01489464329575","162.93662305944218","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.021031971896295677","0.4815517506049342","0.04384859517123491"
"73","240.79326810564476","82.04408483313944","164.97645423032856","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.016309874989784756","0.3712970455408988","0.04878098443766597"
"74","239.93452750972028","82.15930289507958","167.04504919642642","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.01519547854746608","0.5306671959954267","0.03716874045541434"
"75","246.23630716716184","82.02664721810368","169.0592132866558","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.011798615285866811","0.4079959666218759","0.04294690821752418"
"76","252.6946929153155","82.29657044781334","171.11039772561372","0.013834858575524493","1.8134323544899256","0.0005702830125453751","0.011675624943418584","0.5467383077855791","0.03270340087361198"
"77","251.66999060550143","82.1705965848708","173.26080586937417","0.0002927222405337896","0.03698217413830721","0.10323004330923909","0.011667594328277612","0.6644776335603699","0.024867367324426907"
"78","257.9842157504604","82.27357393320335","175.28568103046484","0.013834858575524493","1.8134323544899256","0.0005702830125453751","0.009066934462547421","0.5081404993502883","0.03219309593541948"
"79","256.8419133681258","82.30806116186574","177.42696254796448","0.0002927222405337896","0.03698217413830721","0.10323004330923909","0.00961608142186941","0.622023864884635","0.024450342939861442"
"80","255.4212492253306","82.248991862737","178.95892513338242","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.007481219328736901","0.475099874626891","0.03112459489216274"
"81","261.6366255116842","82.27719045224973","180.94800215043642","0.013834858575524493","1.8134323544899256","0.0005702830125453751","0.006224676847760798","0.37402004122690535","0.035325960460172015"
"82","260.41471042624903","82.38293634209253","183.07702987866537","0.0002927222405337896","0.03698217413830721","0.10323004330923909","0.007371322525594904","0.5025946593078131","0.026772961433749437"
"83","266.50081745616217","82.25091200596893","185.04015165812308","0.013834858575524493","1.8134323544899256","0.0005702830125453751","0.005746059298927768","0.38364117405264697","0.03184900514710767"
"84","265.0143160049106","82.51288392165543","186.5569175866645","0.0024065208013965035","0.10805038543283993","0.09289631840625623","0.006966288174720297","0.4969771293741195","0.024107367260099863"
"85","263.7255431981016","82.21822539970566","188.67394481722488","0.0002927222405337896","0.03698217413830721","0.10323004330923909","0.005827486332911536","0.38992141889579823","0.028266055560283842"
"86","269.7203544313296","82.48628688816876","190.60167998874408","0.013834858575524493","1.8134323544899256","0.0005702830125453751","0.00455243146231713","0.2975501115079157","0.03194293807462767"
"87","268.33048601361793","82.34498670964797","192.71013703200094","0.0002927222405337896","0.03698217413830721","0.10323004330923909","0.005996181095742627","0.4144305281031028","0.02412074947740382"
"88","266.66433717760367","82.4577642141939","194.16433144659123","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.004681616038021718","0.31512099797270704","0.028082788192254276"
"89","272.58871722928313","82.30904655545919","196.057232034746","0.013834858575524493","1.8134323544899256","0.0005702830125453751","0.004036180628862001","0.24868946204009756","0.030427677271332294"
"90","270.97532351857853","82.583573819425","197.5030408525027","0.0024065208013965035","0.10805038543283993","0.09289631840625623","0.005550340894534313","0.36043236709272397","0.022915619201824288"
"91","268.54992568277873","82.27281899931546","198.05678823031104","0.0035650670877500064","0.08829820862397533","0.10646233516453915","0.00471570845588962","0.2832321736643065","0.025581878713895792"
"92","266.377519171259","82.53451899807226","199.45390010155938","0.0003674153357804748","0.019859040544209974","0.11511018096914785","0.004282802692094137","0.22621744845753586","0.02902668762162614"
"93","271.9824768368961","82.22530612042385","201.26314616383922","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.0033782884401285396","0.17322623662048475","0.03179566119346702"
"94","270.44268320421907","82.6542557688096","203.25833170922579","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.0048962214059645095","0.2789572243981446","0.024205343604058713"
"95","275.9464806103116","82.18950897316978","205.04537987447418","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.003823869292243901","0.21555417529299614","0.027006001353116753"
"96","274.3231617555806","82.77291485353618","207.03586813362415","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.005198114992840969","0.3062077229599973","0.020660609153724866"
"97","279.7315538613452","82.14941771615037","208.801102199196","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.00405501872560008","0.23602477072289055","0.023940824099100325"
"98","278.02927549662536","82.89144417873854","210.7869479861817","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.005336332634961871","0.31613775782988185","0.018309344708564053"
"99","283.3476286289148","82.1043658914756","212.53039017979773","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.004160001608123304","0.24327125557733706","0.0217887385369191"
"100","281.3661112338302","83.01074438308717","213.86203357646707","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.005377513338301116","0.3159987673828742","0.01665562900911429"
"101","279.6521623829426","82.04944657776389","215.84165859470215","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.004534281179533521","0.24943507768319803","0.01973559744002068"
"102","284.9087961813626","82.98827682126858","217.55553037062612","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.003540203592905934","0.19213160971195378","0.022378856470349023"
"103","283.1224152289599","82.14608867353303","219.5306396059321","0.00029855011973871744","0.03455778716701818","0.1052181051337208","0.004845946852950468","0.2693814944206306","0.01708496296901614"
"104","282.823968138473","82.96492765424637","223.35860155384506","0.0005145397467519509","0.09105581501279414","0.06443139174023209","0.0037787659762742857","0.20697138817111793","0.02000784384331443"
"105","282.05916388785806","82.12744038992571","226.413251981121","0.00044388445596487406","0.0658931978957944","0.08013055721974967","0.00296154204644843","0.1595232059958583","0.018875408067594593"
"106","280.65427939745416","82.96137809066511","228.72066637351895","0.00032244383310911674","0.043949770989085854","0.09742873125945942","0.0023345833935759365","0.12343858037626625","0.018940148373217693"
"107","278.5979052050229","82.08621821295924","230.36623460420088","0.00029112893654767907","0.026434633170055354","0.11141191988727765","0.0018422466409152003","0.09578195914513243","0.0199756446250313"
"108","275.7927882640316","82.93021938168363","231.43401463338802","0.0002759498121424605","0.013347784438702867","0.11566183497144772","0.0014637030096799337","0.07441344165554808","0.021551736906896168"
"109","272.22924689904175","82.01738803064632","232.00708088236172","0.0001920273853590955","0.004689224795028412","0.09928089084312941","0.0011728026680362762","0.057803134978736806","0.02302079033538639"
"110","268.4596999073492","82.86459691451915","232.45329184358621","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.0009377255409963579","0.04486564844648833","0.023302744721992185"
"111","264.7860133855263","81.93113478464835","232.89938233069824","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.0007503244999983623","0.03484793993761072","0.02291627631950335"
"112","261.1614730920236","82.79131996085306","233.34535061556852","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.0006048622272432197","0.02710519683250716","0.02258186043242964"
"113","257.63217172354416","81.85130584510216","233.7911986478104","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.0004919413606969666","0.021120749400771546","0.02228766642109239"
"114","254.15034443586205","82.71557935161923","234.23692466319267","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00040427010363474714","0.01649521619488413","0.022024552319466782"
"115","250.76277379499209","81.77796840122346","234.6825306322716","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00033619049884412014","0.012919892053675767","0.021785456203402255"
"116","247.42112626006212","82.63752592756816","235.1280147785585","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.0002833123492067512","0.010156167998159835","0.021564921046882828"
"117","244.17239997345825","81.71103636482684","235.57337907501693","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00024222918381658766","0.008019623070426248","0.02135873228554302"
"118","240.96818011505377","82.5574266221845","236.01862175136495","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00021029783439233167","0.006367722638841164","0.021163632965655536"
"119","237.85520841749639","81.65028375130055","236.46374476474404","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00018546741766728103","0.005090310095144576","0.0209771083734195"
"120","234.78546627865342","82.47564946016831","236.9087463689566","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00016614661602246795","0.004102254562826266","0.020797214879544765"
"121","231.80498419140957","81.59536429691582","237.35362848794637","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00015110070988535746","0.0033377685903412807","0.020622452390579016"
"122","228.86659303868743","82.39264395377938","237.7983894163723","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00013937166698658663","0.0027460145567331997","0.020451661130988064"
"123","226.0151877664041","81.54583549965503","238.24303102894135","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.0001302161486217572","0.0022877093346342216","0.02028394651141566"
"124","223.20486529209967","82.30891855156801","238.68755167639307","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.0001230573955360237","0.0019324991291661412","0.020118616519878202"
"125","220.4790024986521","81.50118511139567","239.13195316989402","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00011744790462094055","0.0016569309774605244","0.019955137848852514"
"126","217.7933320293542","82.22501682583055","239.5762339295893","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00011304045953694554","0.0014428844440279233","0.019793097578798748"
"127","215.18938072441273","81.46085815402921","240.02039569083604","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00010956566120177024","0.0012763599120205978","0.019632177920005916"
"128","212.6248323149996","82.14149397312218","240.46443695436471","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00010681448525840641","0.0011465417901723716","0.019472132449397352"
"129","210.13908815596744","81.42428274454431","240.90835936968256","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00010462475565324428","0.0010450748299852398","0.019312771910940222"
"130","207.6920394220852","82.05889498009924","241.35216152699695","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00010287064219483687","0.0009655046298038435","0.01915394919468207"
"131","205.32074630594497","81.39089334396544","241.79584498224528","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00010145451839429161","0.0009028454993697182","0.018995551680112664"
"132","202.98750282882435","81.9777355130156","242.2394084216735","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","0.00010030063747259852","0.0008532463472004712","0.01883749149110822"
"133","200.72687271171014","81.36015043814604","242.6828533022441","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.935023173798078e-05","0.0008137326887424072","0.01867970168398951"
"134","198.50368783916986","81.8984862606963","243.12617841052418","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.855770431604991e-05","0.0007820071493979343","0.018522129710948666"
"135","196.34948268939138","81.33155606491113","243.56938510131943","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.788767998179111e-05","0.0007562954730601162","0.01836473584108699"
"136","194.23153980296047","81.82155076348357","244.01247226364876","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.731271154037739e-05","0.0007352274157015776","0.01820748859892415"
"137","192.17926231239977","81.30463987896348","244.45544114904328","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.681150540332364e-05","0.0007177448533023208","0.01805036445660621"
"138","190.16277251764996","81.74726004432239","244.89829074915212","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.636753991840256e-05","0.000703030676561671","0.017893344510889912"
"139","188.20885589274303","81.27901646193635","245.3410222129687","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.596799807252605e-05","0.0006904539719695145","0.017736414873712077"
"140","186.29023192488472","81.67589878608516","245.78363463319886","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.5602934916243e-05","0.0006795275739434779","0.017579564146621686"
"141","184.43111638422448","81.25436787541037","246.22612905862457","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.52646358726579e-05","0.0006698753739801769","0.017422784169961233"
"142","182.6067660430254","81.60768234561743","246.6685046799813","0.0001543372798967592","0.0030219280852369136","0.08849932249533707","9.494711480342437e-05","0.0006612069795324237","0.017266068029312426"
"143","181.4571031471521","81.2304378721193","247.34793047979292","0.0012624854086434073","0.024719498206352844","0.11479264853542413","9.464572844498298e-05","0.0006532982279043484","0.017109410963310544"
"144","181.45605618181781","81.55779517521489","247.83597397643302","0.0036480205268623177","0.0944709784386045","0.10205980075512013","0.0002443290835044577","0.0016585655400274744","0.01798256796610825"
"145","182.8481521432921","81.2500030950369","248.5423665744986","0.00607097657858315","0.21330179523140994","0.06624767663308616","0.0006822042453151691","0.0056584706851441026","0.01812190734422449"
"146","185.74197162473087","81.57338465529739","249.53313173347965","0.008139271061381596","0.38942201260261755","0.03418070184070802","0.0013449261925660525","0.014097884447738539","0.01661945614504445"
"147","189.6395986709431","81.33906158322702","250.67141230829873","0.01057913709145973","0.597947578058987","0.017583666297814864","0.0021281653723855118","0.02822315355171141","0.014031988766055901"
"148","194.86871121303255","81.65419196389894","252.07516624222808","0.008741736899760377","0.879478803815231","0.007040110816373459","0.003045410281758089","0.04799926663113516","0.011419220396235377"
"149","201.1627235086426","81.48094826278941","253.69141913320686","0.009432149696091241","1.2040027687544221","0.0026940937310997396","0.0034900500767703247","0.07508196737744983","0.00901715709274435"
"150","208.47480388402232","81.79503839773184","255.52966146314088","0.011236593558647463","1.5877031063439957","0.0008949091849002515","0.0039023319129967452","0.10896914997526375","0.006987767361515441"
"151","216.94184634375569","81.66642946003458","257.6255636324953","0.013969437835381363","2.0503210338910036","0.00023100119490778408","0.004425823458509104","0.14979868743748737","0.005352771385667308"
"152","226.61443298242","81.98646101020017","259.9988223262168","0.016508847382718985","2.597157305744213","4.442023200716206e-05","0.005138245035175923","0.1981017735405529","0.004068423624870485"
"153","237.3337863502968","81.89776106868322","262.6281664970552","0.019005459042661682","3.20696621924557","6.950487781469292e-06","0.005951625504983858","0.25400824934326327","0.0030747425966923337"
"154","248.96254001594434","82.22538678503264","265.5025853585903","0.021122245896870426","3.885419073147206","8.167643561676842e-07","0.0068167050203742875","0.3163229619421231","0.002313106775820744"
"155","261.5764835270096","82.16010808188764","268.64098265741063","0.02451406336036819","4.666266779231733","5.298877471993905e-08","0.007654091964648996","0.38384954690556466","0.0017322728710447825"
"156","266.98359853111765","82.49794829318125","269.98408227523487","0.013404289176431014","1.551573896167476","0.001134897797383152","0.008592042738758264","0.45619110544364694","0.0012905655255292957"
"157","272.57200363639697","82.27522477751768","271.367079855931","0.013283749054410607","1.6782528032169777","0.0008140873842015675","0.008115826837622792","0.4041359528825418","0.0010201964065749312"
"158","270.815251767993","82.61697618551858","272.3264998330552","0.0023363285303907595","0.09664704201297684","0.09692372618695198","0.007714294967696858","0.3675466285788515","0.0008026451982458648"
"159","268.3892415179977","82.23542487691145","272.4491167200846","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.006205417083339185","0.28571803956708874","0.003530738479630786"
"160","266.0033071249808","82.56834439154278","272.570873824715","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.0051937527712403115","0.2246634660133315","0.005979605017634968"
"161","263.6753175636761","82.18300770074325","272.69177783010844","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.004407401826540409","0.1772486613004935","0.007875034686069425"
"162","261.3859349949813","82.52015386299382","272.8118338493026","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.003796090501304635","0.14042520987771392","0.00934086185732358"
"163","259.1533466201889","82.13332628747469","272.9310484821692","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.0033207641452187076","0.11182608262162562","0.01047321795480711"
"164","256.95793103730034","82.47241137274449","273.0494267556219","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.002951083241503352","0.08961331091163068","0.011346729231647522"
"165","254.81807490720007","82.08636281945155","273.16697519869854","0.0033771821638908027","0.08092170000081363","0.10786704605340652","0.0026634785164410366","0.0723597262124766","0.012019328465292772"
"166","252.93176875302345","82.42514095414339","274.5005064505169","0.0003674153357804748","0.019859040544209974","0.11511018096914785","0.0024396399621227365","0.05895713007118581","0.01253598917716056"
